,State,State_acronym,Date,Confirmed,Deaths,Confirmed_moving_average,Deaths_moving_average,Peak_confirmed,Peak_deaths,Last_avg_obs_confirmed,Last_avg_obs_deaths,Progress_to_zero_confirmed,Progress_to_zero_deaths,geo_level,County_name
4737,Montana,MT,2020-06-05,2,1,6.86,0.14,,,,,,,State,_MONTANA STATE
4738,Montana,MT,2020-06-06,1,0,5.29,0.14,,,,,,,State,_MONTANA STATE
4739,Montana,MT,2020-06-07,5,0,4.57,0.14,,,,,,,State,_MONTANA STATE
4740,Montana,MT,2020-06-08,3,0,4.43,0.14,,,,,,,State,_MONTANA STATE
4741,Montana,MT,2020-06-09,6,0,4.71,0.14,,,,,,,State,_MONTANA STATE
4742,Montana,MT,2020-06-10,8,0,5.57,0.14,,,,,,,State,_MONTANA STATE
4743,Montana,MT,2020-06-11,3,0,4.0,0.14,,,,,,,State,_MONTANA STATE
4744,Montana,MT,2020-06-12,10,0,5.14,0.0,,,,,,,State,_MONTANA STATE
4745,Montana,MT,2020-06-13,15,0,7.14,0.0,,,,,,,State,_MONTANA STATE
4746,Montana,MT,2020-06-14,13,1,8.29,0.14,,,,,,,State,_MONTANA STATE
4747,Montana,MT,2020-06-15,7,0,8.86,0.14,,,,,,,State,_MONTANA STATE
4748,Montana,MT,2020-06-16,6,0,8.86,0.14,,,,,,,State,_MONTANA STATE
4749,Montana,MT,2020-06-17,17,1,10.14,0.29,,,,,,,State,_MONTANA STATE
4750,Montana,MT,2020-06-18,24,0,13.14,0.29,,,,,,,State,_MONTANA STATE
4751,Montana,MT,2020-06-19,11,0,13.29,0.29,,,,,,,State,_MONTANA STATE
4752,Montana,MT,2020-06-20,30,0,15.43,0.29,,,,,,,State,_MONTANA STATE
4753,Montana,MT,2020-06-21,19,0,16.29,0.14,,,,,,,State,_MONTANA STATE
4754,Montana,MT,2020-06-22,16,1,17.57,0.29,,,,,,,State,_MONTANA STATE
4755,Montana,MT,2020-06-23,4,0,17.29,0.29,,,,,,,State,_MONTANA STATE
4756,Montana,MT,2020-06-24,40,0,20.57,0.14,,,,,,,State,_MONTANA STATE
4757,Montana,MT,2020-06-25,36,0,22.29,0.14,,,,,,,State,_MONTANA STATE
4758,Montana,MT,2020-06-26,29,1,24.86,0.29,,,,,,,State,_MONTANA STATE
4759,Montana,MT,2020-06-27,23,0,23.86,0.29,,,,,,,State,_MONTANA STATE
4760,Montana,MT,2020-06-28,10,0,22.57,0.29,,,,,,,State,_MONTANA STATE
4761,Montana,MT,2020-06-29,56,0,28.29,0.14,,,,,,,State,_MONTANA STATE
4762,Montana,MT,2020-06-30,48,0,34.57,0.14,,,,,,,State,_MONTANA STATE
4763,Montana,MT,2020-07-01,35,0,33.86,0.14,,,,,,,State,_MONTANA STATE
4764,Montana,MT,2020-07-02,89,0,41.43,0.14,,,,,,,State,_MONTANA STATE
4765,Montana,MT,2020-07-03,44,1,43.57,0.14,,,,,,,State,_MONTANA STATE
4766,Montana,MT,2020-07-04,40,0,46.0,0.14,,,,,,,State,_MONTANA STATE
4767,Montana,MT,2020-07-05,45,0,51.0,0.14,,,,,,,State,_MONTANA STATE
4768,Montana,MT,2020-07-06,37,0,48.29,0.14,,,,,,,State,_MONTANA STATE
4769,Montana,MT,2020-07-07,80,0,52.86,0.14,,,,,,,State,_MONTANA STATE
4770,Montana,MT,2020-07-08,44,0,54.14,0.14,,,,,,,State,_MONTANA STATE
4771,Montana,MT,2020-07-09,96,2,55.14,0.43,,,,,,,State,_MONTANA STATE
4772,Montana,MT,2020-07-10,127,3,67.0,0.71,,,,,,,State,_MONTANA STATE
4773,Montana,MT,2020-07-11,81,1,72.86,0.86,,,,,,,State,_MONTANA STATE
4774,Montana,MT,2020-07-12,83,0,78.29,0.86,,,,,,,State,_MONTANA STATE
4775,Montana,MT,2020-07-13,83,3,84.86,1.29,,,,,,,State,_MONTANA STATE
4776,Montana,MT,2020-07-14,104,2,88.29,1.57,,,,,,,State,_MONTANA STATE
4777,Montana,MT,2020-07-15,31,0,86.43,1.57,,,,,,,State,_MONTANA STATE
4778,Montana,MT,2020-07-16,231,1,105.71,1.43,105.71,1.57,105.71,1.43,0.0,0.09,State,_MONTANA STATE
4779,Nebraska,NE,2020-01-22,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4780,Nebraska,NE,2020-01-23,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4781,Nebraska,NE,2020-01-24,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4782,Nebraska,NE,2020-01-25,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4783,Nebraska,NE,2020-01-26,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4784,Nebraska,NE,2020-01-27,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4785,Nebraska,NE,2020-01-28,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4786,Nebraska,NE,2020-01-29,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4787,Nebraska,NE,2020-01-30,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4788,Nebraska,NE,2020-01-31,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4789,Nebraska,NE,2020-02-01,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4790,Nebraska,NE,2020-02-02,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4791,Nebraska,NE,2020-02-03,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4792,Nebraska,NE,2020-02-04,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4793,Nebraska,NE,2020-02-05,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4794,Nebraska,NE,2020-02-06,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4795,Nebraska,NE,2020-02-07,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4796,Nebraska,NE,2020-02-08,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4797,Nebraska,NE,2020-02-09,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4798,Nebraska,NE,2020-02-10,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4799,Nebraska,NE,2020-02-11,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4800,Nebraska,NE,2020-02-12,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4801,Nebraska,NE,2020-02-13,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4802,Nebraska,NE,2020-02-14,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4803,Nebraska,NE,2020-02-15,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4804,Nebraska,NE,2020-02-16,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4805,Nebraska,NE,2020-02-17,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4806,Nebraska,NE,2020-02-18,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4807,Nebraska,NE,2020-02-19,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4808,Nebraska,NE,2020-02-20,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4809,Nebraska,NE,2020-02-21,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4810,Nebraska,NE,2020-02-22,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4811,Nebraska,NE,2020-02-23,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4812,Nebraska,NE,2020-02-24,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4813,Nebraska,NE,2020-02-25,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4814,Nebraska,NE,2020-02-26,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4815,Nebraska,NE,2020-02-27,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4816,Nebraska,NE,2020-02-28,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4817,Nebraska,NE,2020-02-29,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4818,Nebraska,NE,2020-03-01,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4819,Nebraska,NE,2020-03-02,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4820,Nebraska,NE,2020-03-03,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4821,Nebraska,NE,2020-03-04,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4822,Nebraska,NE,2020-03-05,0,0,0.0,0.0,,,,,,,State,_NEBRASKA STATE
4823,Nebraska,NE,2020-03-06,1,0,0.14,0.0,,,,,,,State,_NEBRASKA STATE
4824,Nebraska,NE,2020-03-07,0,0,0.14,0.0,,,,,,,State,_NEBRASKA STATE
4825,Nebraska,NE,2020-03-08,0,0,0.14,0.0,,,,,,,State,_NEBRASKA STATE
4826,Nebraska,NE,2020-03-09,3,0,0.57,0.0,,,,,,,State,_NEBRASKA STATE
4827,Nebraska,NE,2020-03-10,1,0,0.71,0.0,,,,,,,State,_NEBRASKA STATE
4828,Nebraska,NE,2020-03-11,5,0,1.43,0.0,,,,,,,State,_NEBRASKA STATE
4829,Nebraska,NE,2020-03-12,1,0,1.57,0.0,,,,,,,State,_NEBRASKA STATE
4830,Nebraska,NE,2020-03-13,2,0,1.71,0.0,,,,,,,State,_NEBRASKA STATE
4831,Nebraska,NE,2020-03-14,5,0,2.43,0.0,,,,,,,State,_NEBRASKA STATE
4832,Nebraska,NE,2020-03-15,0,0,2.43,0.0,,,,,,,State,_NEBRASKA STATE
4833,Nebraska,NE,2020-03-16,0,0,2.0,0.0,,,,,,,State,_NEBRASKA STATE
4834,Nebraska,NE,2020-03-17,6,0,2.71,0.0,,,,,,,State,_NEBRASKA STATE
4835,Nebraska,NE,2020-03-18,2,0,2.29,0.0,,,,,,,State,_NEBRASKA STATE
4836,Nebraska,NE,2020-03-19,7,0,3.14,0.0,,,,,,,State,_NEBRASKA STATE
4837,Nebraska,NE,2020-03-20,5,0,3.57,0.0,,,,,,,State,_NEBRASKA STATE
4838,Nebraska,NE,2020-03-21,9,0,4.14,0.0,,,,,,,State,_NEBRASKA STATE
4839,Nebraska,NE,2020-03-22,4,0,4.71,0.0,,,,,,,State,_NEBRASKA STATE
4840,Nebraska,NE,2020-03-23,3,0,5.14,0.0,,,,,,,State,_NEBRASKA STATE
4841,Nebraska,NE,2020-03-24,3,0,4.71,0.0,,,,,,,State,_NEBRASKA STATE
4842,Nebraska,NE,2020-03-25,7,0,5.43,0.0,,,,,,,State,_NEBRASKA STATE
4843,Nebraska,NE,2020-03-26,11,0,6.0,0.0,,,,,,,State,_NEBRASKA STATE
4844,Nebraska,NE,2020-03-27,7,2,6.29,0.29,,,,,,,State,_NEBRASKA STATE
4845,Nebraska,NE,2020-03-28,28,0,9.0,0.29,,,,,,,State,_NEBRASKA STATE
4846,Nebraska,NE,2020-03-29,21,0,11.43,0.29,,,,,,,State,_NEBRASKA STATE
4847,Nebraska,NE,2020-03-30,24,1,14.43,0.43,,,,,,,State,_NEBRASKA STATE
4848,Nebraska,NE,2020-03-31,24,1,17.43,0.57,,,,,,,State,_NEBRASKA STATE
4849,Nebraska,NE,2020-04-01,37,1,21.71,0.71,,,,,,,State,_NEBRASKA STATE
4850,Nebraska,NE,2020-04-02,48,1,27.0,0.86,,,,,,,State,_NEBRASKA STATE
4851,Nebraska,NE,2020-04-03,30,0,30.29,0.57,,,,,,,State,_NEBRASKA STATE
4852,Nebraska,NE,2020-04-04,34,0,31.14,0.57,,,,,,,State,_NEBRASKA STATE
4853,Nebraska,NE,2020-04-05,36,0,33.29,0.57,,,,,,,State,_NEBRASKA STATE
4854,Nebraska,NE,2020-04-06,47,0,36.57,0.43,,,,,,,State,_NEBRASKA STATE
4855,Nebraska,NE,2020-04-07,80,0,44.57,0.29,,,,,,,State,_NEBRASKA STATE
4856,Nebraska,NE,2020-04-08,45,8,45.71,1.29,,,,,,,State,_NEBRASKA STATE
4857,Nebraska,NE,2020-04-09,54,0,46.57,1.14,,,,,,,State,_NEBRASKA STATE
4858,Nebraska,NE,2020-04-10,70,0,52.29,1.14,,,,,,,State,_NEBRASKA STATE
4859,Nebraska,NE,2020-04-11,57,0,55.57,1.14,,,,,,,State,_NEBRASKA STATE
4860,Nebraska,NE,2020-04-12,54,0,58.14,1.14,,,,,,,State,_NEBRASKA STATE
4861,Nebraska,NE,2020-04-13,75,0,62.14,1.14,,,,,,,State,_NEBRASKA STATE
4862,Nebraska,NE,2020-04-14,41,0,56.57,1.14,,,,,,,State,_NEBRASKA STATE
4863,Nebraska,NE,2020-04-15,42,0,56.14,0.0,,,,,,,State,_NEBRASKA STATE
4864,Nebraska,NE,2020-04-16,45,0,54.86,0.0,,,,,,,State,_NEBRASKA STATE
4865,Nebraska,NE,2020-04-17,43,0,51.0,0.0,,,,,,,State,_NEBRASKA STATE
4866,Nebraska,NE,2020-04-18,160,0,65.71,0.0,,,,,,,State,_NEBRASKA STATE
4867,Nebraska,NE,2020-04-19,37,0,63.29,0.0,,,,,,,State,_NEBRASKA STATE
4868,Nebraska,NE,2020-04-20,93,0,65.86,0.0,,,,,,,State,_NEBRASKA STATE
4869,Nebraska,NE,2020-04-21,143,0,80.43,0.0,,,,,,,State,_NEBRASKA STATE
4870,Nebraska,NE,2020-04-22,240,0,108.71,0.0,,,,,,,State,_NEBRASKA STATE
4871,Nebraska,NE,2020-04-23,219,0,133.57,0.0,,,,,,,State,_NEBRASKA STATE
4872,Nebraska,NE,2020-04-24,215,0,158.14,0.0,,,,,,,State,_NEBRASKA STATE
4873,Nebraska,NE,2020-04-25,284,0,175.86,0.0,,,,,,,State,_NEBRASKA STATE
4874,Nebraska,NE,2020-04-26,123,0,188.14,0.0,,,,,,,State,_NEBRASKA STATE
4875,Nebraska,NE,2020-04-27,363,0,226.71,0.0,,,,,,,State,_NEBRASKA STATE
4876,Nebraska,NE,2020-04-28,400,0,263.43,0.0,,,,,,,State,_NEBRASKA STATE
4877,Nebraska,NE,2020-04-29,480,64,297.71,9.14,,,,,,,State,_NEBRASKA STATE
4878,Nebraska,NE,2020-04-30,472,2,333.86,9.43,,,,,,,State,_NEBRASKA STATE
4879,Nebraska,NE,2020-05-01,549,3,381.57,9.86,,,,,,,State,_NEBRASKA STATE
4880,Nebraska,NE,2020-05-02,479,3,409.43,10.29,,,,,,,State,_NEBRASKA STATE
4881,Nebraska,NE,2020-05-03,337,1,440.0,10.43,,,,,,,State,_NEBRASKA STATE
4882,Nebraska,NE,2020-05-04,391,0,444.0,10.43,,,,,,,State,_NEBRASKA STATE
4883,Nebraska,NE,2020-05-05,347,3,436.43,10.86,,,,,,,State,_NEBRASKA STATE
4884,Nebraska,NE,2020-05-06,332,4,415.29,2.29,,,,,,,State,_NEBRASKA STATE
4885,Nebraska,NE,2020-05-07,400,4,405.0,2.57,,,,,,,State,_NEBRASKA STATE
4886,Nebraska,NE,2020-05-08,628,1,416.29,2.29,,,,,,,State,_NEBRASKA STATE
4887,Nebraska,NE,2020-05-09,396,4,404.43,2.43,,,,,,,State,_NEBRASKA STATE
4888,Nebraska,NE,2020-05-10,80,3,367.71,2.71,,,,,,,State,_NEBRASKA STATE
4889,Nebraska,NE,2020-05-11,219,2,343.14,3.0,,,,,,,State,_NEBRASKA STATE
4890,Nebraska,NE,2020-05-12,141,2,313.71,2.86,,,,,,,State,_NEBRASKA STATE
4891,Nebraska,NE,2020-05-13,377,3,320.14,2.71,,,,,,,State,_NEBRASKA STATE
4892,Nebraska,NE,2020-05-14,333,6,310.57,3.0,,,,,,,State,_NEBRASKA STATE
4893,Nebraska,NE,2020-05-15,366,5,273.14,3.57,,,,,,,State,_NEBRASKA STATE
4894,Nebraska,NE,2020-05-16,443,4,279.86,3.57,,,,,,,State,_NEBRASKA STATE
4895,Nebraska,NE,2020-05-17,121,0,285.71,3.14,,,,,,,State,_NEBRASKA STATE
4896,Nebraska,NE,2020-05-18,286,2,295.29,3.14,,,,,,,State,_NEBRASKA STATE
4897,Nebraska,NE,2020-05-19,228,4,307.71,3.43,,,,,,,State,_NEBRASKA STATE
4898,Nebraska,NE,2020-05-20,262,7,291.29,4.0,,,,,,,State,_NEBRASKA STATE
4899,Nebraska,NE,2020-05-21,302,6,286.86,4.0,,,,,,,State,_NEBRASKA STATE
4900,Nebraska,NE,2020-05-22,243,4,269.29,3.86,,,,,,,State,_NEBRASKA STATE
4901,Nebraska,NE,2020-05-23,299,0,248.71,3.29,,,,,,,State,_NEBRASKA STATE
4902,Nebraska,NE,2020-05-24,151,3,253.0,3.71,,,,,,,State,_NEBRASKA STATE
4903,Nebraska,NE,2020-05-25,226,0,244.43,3.43,,,,,,,State,_NEBRASKA STATE
4904,Nebraska,NE,2020-05-26,255,3,248.29,3.29,,,,,,,State,_NEBRASKA STATE
4905,Nebraska,NE,2020-05-27,363,9,262.71,3.57,,,,,,,State,_NEBRASKA STATE
4906,Nebraska,NE,2020-05-28,266,1,257.57,2.86,,,,,,,State,_NEBRASKA STATE
4907,Nebraska,NE,2020-05-29,386,5,278.0,3.0,,,,,,,State,_NEBRASKA STATE
4908,Nebraska,NE,2020-05-30,250,0,271.0,3.0,,,,,,,State,_NEBRASKA STATE
4909,Nebraska,NE,2020-05-31,192,1,276.86,2.71,,,,,,,State,_NEBRASKA STATE
4910,Nebraska,NE,2020-06-01,251,9,280.43,4.0,,,,,,,State,_NEBRASKA STATE
4911,Nebraska,NE,2020-06-02,271,3,282.71,4.0,,,,,,,State,_NEBRASKA STATE
4912,Nebraska,NE,2020-06-03,269,5,269.29,3.43,,,,,,,State,_NEBRASKA STATE
4913,Nebraska,NE,2020-06-04,252,1,267.29,3.43,,,,,,,State,_NEBRASKA STATE
4914,Nebraska,NE,2020-06-05,263,1,249.71,2.86,,,,,,,State,_NEBRASKA STATE
4915,Nebraska,NE,2020-06-06,165,1,237.57,3.0,,,,,,,State,_NEBRASKA STATE
4916,Nebraska,NE,2020-06-07,92,0,223.29,2.86,,,,,,,State,_NEBRASKA STATE
4917,Nebraska,NE,2020-06-08,122,1,204.86,1.71,,,,,,,State,_NEBRASKA STATE
4918,Nebraska,NE,2020-06-09,133,3,185.14,1.71,,,,,,,State,_NEBRASKA STATE
4919,Nebraska,NE,2020-06-10,141,4,166.86,1.57,,,,,,,State,_NEBRASKA STATE
4920,Nebraska,NE,2020-06-11,291,17,172.43,3.86,,,,,,,State,_NEBRASKA STATE
4921,Nebraska,NE,2020-06-12,204,4,164.0,4.29,,,,,,,State,_NEBRASKA STATE
4922,Nebraska,NE,2020-06-13,120,0,157.57,4.14,,,,,,,State,_NEBRASKA STATE
4923,Nebraska,NE,2020-06-14,90,0,157.29,4.14,,,,,,,State,_NEBRASKA STATE
4924,Nebraska,NE,2020-06-15,130,4,158.43,4.57,,,,,,,State,_NEBRASKA STATE
4925,Nebraska,NE,2020-06-16,187,11,166.14,5.71,,,,,,,State,_NEBRASKA STATE
4926,Nebraska,NE,2020-06-17,191,3,173.29,5.57,,,,,,,State,_NEBRASKA STATE
4927,Nebraska,NE,2020-06-18,183,5,157.86,3.86,,,,,,,State,_NEBRASKA STATE
4928,Nebraska,NE,2020-06-19,175,5,153.71,4.0,,,,,,,State,_NEBRASKA STATE
4929,Nebraska,NE,2020-06-20,109,0,152.14,4.0,,,,,,,State,_NEBRASKA STATE
4930,Nebraska,NE,2020-06-21,102,0,153.86,4.0,,,,,,,State,_NEBRASKA STATE
4931,Nebraska,NE,2020-06-22,150,5,156.71,4.14,,,,,,,State,_NEBRASKA STATE
4932,Nebraska,NE,2020-06-23,139,7,149.86,3.57,,,,,,,State,_NEBRASKA STATE
4933,Nebraska,NE,2020-06-24,127,1,140.71,3.29,,,,,,,State,_NEBRASKA STATE
4934,Nebraska,NE,2020-06-25,143,2,135.0,2.86,,,,,,,State,_NEBRASKA STATE
4935,Nebraska,NE,2020-06-26,175,6,135.0,3.0,,,,,,,State,_NEBRASKA STATE
4936,Nebraska,NE,2020-06-27,246,1,154.57,3.14,,,,,,,State,_NEBRASKA STATE
4937,Nebraska,NE,2020-06-28,121,0,157.29,3.14,,,,,,,State,_NEBRASKA STATE
4938,Nebraska,NE,2020-06-29,143,2,156.29,2.71,,,,,,,State,_NEBRASKA STATE
4939,Nebraska,NE,2020-06-30,140,5,156.43,2.43,,,,,,,State,_NEBRASKA STATE
4940,Nebraska,NE,2020-07-01,132,1,157.14,2.43,,,,,,,State,_NEBRASKA STATE
4941,Nebraska,NE,2020-07-02,155,6,158.86,3.0,,,,,,,State,_NEBRASKA STATE
4942,Nebraska,NE,2020-07-03,216,2,164.71,2.43,,,,,,,State,_NEBRASKA STATE
4943,Nebraska,NE,2020-07-04,158,0,152.14,2.29,,,,,,,State,_NEBRASKA STATE
4944,Nebraska,NE,2020-07-05,102,0,149.43,2.29,,,,,,,State,_NEBRASKA STATE
4945,Nebraska,NE,2020-07-06,120,1,146.14,2.14,,,,,,,State,_NEBRASKA STATE
4946,Nebraska,NE,2020-07-07,200,0,154.71,1.43,,,,,,,State,_NEBRASKA STATE
4947,Nebraska,NE,2020-07-08,227,3,168.29,1.71,,,,,,,State,_NEBRASKA STATE
4948,Nebraska,NE,2020-07-09,160,0,169.0,0.86,,,,,,,State,_NEBRASKA STATE
4949,Nebraska,NE,2020-07-10,179,0,163.71,0.57,,,,,,,State,_NEBRASKA STATE
4950,Nebraska,NE,2020-07-11,244,2,176.0,0.86,,,,,,,State,_NEBRASKA STATE
4951,Nebraska,NE,2020-07-12,175,0,186.43,0.86,,,,,,,State,_NEBRASKA STATE
4952,Nebraska,NE,2020-07-13,232,3,202.43,1.14,,,,,,,State,_NEBRASKA STATE
4953,Nebraska,NE,2020-07-14,315,0,218.86,1.14,,,,,,,State,_NEBRASKA STATE
4954,Nebraska,NE,2020-07-15,260,3,223.57,1.14,,,,,,,State,_NEBRASKA STATE
4955,Nebraska,NE,2020-07-16,159,9,223.43,2.43,444.0,10.86,223.43,2.43,0.5,0.78,State,_NEBRASKA STATE
4956,Nevada,NV,2020-01-22,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4957,Nevada,NV,2020-01-23,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4958,Nevada,NV,2020-01-24,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4959,Nevada,NV,2020-01-25,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4960,Nevada,NV,2020-01-26,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4961,Nevada,NV,2020-01-27,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4962,Nevada,NV,2020-01-28,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4963,Nevada,NV,2020-01-29,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4964,Nevada,NV,2020-01-30,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4965,Nevada,NV,2020-01-31,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4966,Nevada,NV,2020-02-01,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4967,Nevada,NV,2020-02-02,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4968,Nevada,NV,2020-02-03,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4969,Nevada,NV,2020-02-04,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4970,Nevada,NV,2020-02-05,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4971,Nevada,NV,2020-02-06,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4972,Nevada,NV,2020-02-07,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4973,Nevada,NV,2020-02-08,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4974,Nevada,NV,2020-02-09,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4975,Nevada,NV,2020-02-10,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4976,Nevada,NV,2020-02-11,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4977,Nevada,NV,2020-02-12,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4978,Nevada,NV,2020-02-13,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4979,Nevada,NV,2020-02-14,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4980,Nevada,NV,2020-02-15,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4981,Nevada,NV,2020-02-16,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4982,Nevada,NV,2020-02-17,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4983,Nevada,NV,2020-02-18,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4984,Nevada,NV,2020-02-19,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4985,Nevada,NV,2020-02-20,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4986,Nevada,NV,2020-02-21,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4987,Nevada,NV,2020-02-22,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4988,Nevada,NV,2020-02-23,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4989,Nevada,NV,2020-02-24,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4990,Nevada,NV,2020-02-25,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4991,Nevada,NV,2020-02-26,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4992,Nevada,NV,2020-02-27,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4993,Nevada,NV,2020-02-28,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4994,Nevada,NV,2020-02-29,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4995,Nevada,NV,2020-03-01,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4996,Nevada,NV,2020-03-02,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4997,Nevada,NV,2020-03-03,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4998,Nevada,NV,2020-03-04,0,0,0.0,0.0,,,,,,,State,_NEVADA STATE
4999,Nevada,NV,2020-03-05,1,0,0.14,0.0,,,,,,,State,_NEVADA STATE
5000,Nevada,NV,2020-03-06,1,0,0.29,0.0,,,,,,,State,_NEVADA STATE
5001,Nevada,NV,2020-03-07,0,0,0.29,0.0,,,,,,,State,_NEVADA STATE
5002,Nevada,NV,2020-03-08,2,0,0.57,0.0,,,,,,,State,_NEVADA STATE
5003,Nevada,NV,2020-03-09,0,0,0.57,0.0,,,,,,,State,_NEVADA STATE
5004,Nevada,NV,2020-03-10,3,0,1.0,0.0,,,,,,,State,_NEVADA STATE
5005,Nevada,NV,2020-03-11,0,0,1.0,0.0,,,,,,,State,_NEVADA STATE
5006,Nevada,NV,2020-03-12,4,0,1.43,0.0,,,,,,,State,_NEVADA STATE
5007,Nevada,NV,2020-03-13,9,0,2.57,0.0,,,,,,,State,_NEVADA STATE
5008,Nevada,NV,2020-03-14,1,0,2.71,0.0,,,,,,,State,_NEVADA STATE
5009,Nevada,NV,2020-03-15,5,0,3.14,0.0,,,,,,,State,_NEVADA STATE
5010,Nevada,NV,2020-03-16,19,1,5.86,0.14,,,,,,,State,_NEVADA STATE
5011,Nevada,NV,2020-03-17,10,0,6.86,0.14,,,,,,,State,_NEVADA STATE
5012,Nevada,NV,2020-03-18,0,0,6.86,0.14,,,,,,,State,_NEVADA STATE
5013,Nevada,NV,2020-03-19,36,0,11.43,0.14,,,,,,,State,_NEVADA STATE
5014,Nevada,NV,2020-03-20,62,1,19.0,0.29,,,,,,,State,_NEVADA STATE
